train_number,station_code,sequence_number,arrival_time,departure_time,day,record_quality,seq_source
11050,KOPR,31,22:34:00,22:34:00,1,DIRECTION_NORMALIZED,1.0
11087,KOPR,1,01:11:00,01:11:00,2,SOURCE,1.0
11087,DI,2,01:21:00,01:21:00,2,SOURCE,2.0
11087,THK,3,01:24:00,01:24:00,2,SOURCE,3.0
11087,KYN,4,01:45:00,01:50:00,2,SOURCE,4.0
11087,VLDI,5,01:52:00,01:52:00,2,SOURCE,5.0
11087,ULNR,6,01:54:00,01:54:00,2,SOURCE,6.0
11087,ABH,7,01:56:00,01:56:00,2,SOURCE,7.0
11087,BUD,8,02:02:00,02:02:00,2,SOURCE,8.0
11087,VGI,9,02:11:00,02:11:00,2,SOURCE,9.0
11087,SHLU,10,02:14:00,02:14:00,2,SOURCE,10.0
11087,NRL,11,02:18:00,02:18:00,2,SOURCE,11.0
11087,BVS,12,02:23:00,02:23:00,2,SOURCE,12.0
11087,KJT,13,02:28:00,02:30:00,2,SOURCE,13.0
11087,PDI,14,02:36:00,02:36:00,2,SOURCE,14.0
11087,KAD,15,03:16:00,03:16:00,2,SOURCE,15.0
11087,LNL,16,03:23:00,03:25:00,2,SOURCE,16.0
11087,MVL,17,03:31:00,03:31:00,2,SOURCE,17.0
11087,KMST,18,03:39:00,03:39:00,2,SOURCE,18.0
11087,KNHE,19,03:43:00,03:43:00,2,SOURCE,19.0
11087,VDN,20,03:47:00,03:47:00,2,SOURCE,20.0
11087,TGN,21,03:50:00,03:50:00,2,SOURCE,21.0
11087,GRWD,22,03:53:00,03:53:00,2,SOURCE,22.0
11087,DEHR,23,03:59:00,03:59:00,2,SOURCE,23.0
11087,AKRD,24,04:03:00,04:03:00,2,SOURCE,24.0
11087,CCH,25,04:06:00,04:06:00,2,SOURCE,25.0
11087,PMP,26,04:08:00,04:08:00,2,SOURCE,26.0
11087,KSWD,27,04:10:00,04:10:00,2,SOURCE,27.0
11087,DAPD,28,04:13:00,04:13:00,2,SOURCE,28.0
11087,KK,29,04:15:00,04:15:00,2,SOURCE,29.0
11087,SVJR,30,04:18:00,04:20:00,2,SOURCE,30.0
11087,PUNE,31,04:45:00,04:45:00,2,SOURCE,31.0
11088,PUNE,1,19:50:00,19:50:00,1,DIRECTION_NORMALIZED,31.0
11088,SVJR,2,19:52:00,19:52:00,1,DIRECTION_NORMALIZED,30.0
11088,KK,3,19:55:00,19:55:00,1,DIRECTION_NORMALIZED,29.0
11088,DAPD,4,19:57:00,19:57:00,1,DIRECTION_NORMALIZED,28.0
11088,KSWD,5,20:00:00,20:00:00,1,DIRECTION_NORMALIZED,27.0
11088,PMP,6,20:02:00,20:02:00,1,DIRECTION_NORMALIZED,26.0
11088,CCH,7,20:04:00,20:04:00,1,DIRECTION_NORMALIZED,25.0
11088,AKRD,8,20:06:00,20:06:00,1,DIRECTION_NORMALIZED,24.0
11088,DEHR,9,20:10:00,20:10:00,1,DIRECTION_NORMALIZED,23.0
11088,GRWD,10,20:16:00,20:16:00,1,DIRECTION_NORMALIZED,22.0
11088,TGN,11,20:19:00,20:19:00,1,DIRECTION_NORMALIZED,21.0
11088,VDN,12,20:22:00,20:22:00,1,DIRECTION_NORMALIZED,20.0
11088,KNHE,13,20:26:00,20:26:00,1,DIRECTION_NORMALIZED,19.0
11088,KMST,14,20:30:00,20:30:00,1,DIRECTION_NORMALIZED,18.0
11088,MVL,15,20:37:00,20:37:00,1,DIRECTION_NORMALIZED,17.0
11088,LNL,16,20:43:00,20:45:00,1,DIRECTION_NORMALIZED,16.0
11088,KAD,17,20:51:00,20:51:00,1,DIRECTION_NORMALIZED,15.0
11088,PDI,18,21:23:00,21:23:00,1,DIRECTION_NORMALIZED,14.0
11088,KJT,19,21:28:00,21:30:00,1,DIRECTION_NORMALIZED,13.0
11088,BVS,20,21:37:00,21:37:00,1,DIRECTION_NORMALIZED,12.0
11088,NRL,21,21:45:00,21:45:00,1,DIRECTION_NORMALIZED,11.0
11088,SHLU,22,21:49:00,21:49:00,1,DIRECTION_NORMALIZED,10.0
11088,VGI,23,21:53:00,21:53:00,1,DIRECTION_NORMALIZED,9.0
11088,BUD,24,22:05:00,22:05:00,1,DIRECTION_NORMALIZED,8.0
11088,ABH,25,22:13:00,22:13:00,1,DIRECTION_NORMALIZED,7.0
11088,ULNR,26,22:16:00,22:16:00,1,DIRECTION_NORMALIZED,6.0
11088,VLDI,27,22:18:00,22:18:00,1,DIRECTION_NORMALIZED,5.0
11088,KYN,28,22:20:00,22:25:00,1,DIRECTION_NORMALIZED,4.0
11088,THK,29,22:28:00,22:28:00,1,DIRECTION_NORMALIZED,3.0
11088,DI,30,22:30:00,22:30:00,1,DIRECTION_NORMALIZED,2.0
11088,KOPR,31,22:34:00,22:34:00,1,DIRECTION_NORMALIZED,1.0
11089,CHG,1,12:09:00,12:09:00,1,SOURCE,1.0
11089,KOPR,2,01:11:00,01:11:00,2,SOURCE,1.0
11089,DI,3,01:21:00,01:21:00,2,SOURCE,2.0
11089,THK,4,01:24:00,01:24:00,2,SOURCE,3.0
11089,KYN,5,01:45:00,01:50:00,2,SOURCE,4.0
11089,VLDI,6,01:52:00,01:52:00,2,SOURCE,5.0
11089,ULNR,7,01:54:00,01:54:00,2,SOURCE,6.0
11089,ABH,8,01:56:00,01:56:00,2,SOURCE,7.0
11089,BUD,9,02:02:00,02:02:00,2,SOURCE,8.0
11089,VGI,10,02:11:00,02:11:00,2,SOURCE,9.0
11089,SHLU,11,02:14:00,02:14:00,2,SOURCE,10.0
11089,NRL,12,02:18:00,02:18:00,2,SOURCE,11.0
11089,BVS,13,02:23:00,02:23:00,2,SOURCE,12.0
11089,KJT,14,02:28:00,02:30:00,2,SOURCE,13.0
11089,PDI,15,02:36:00,02:36:00,2,SOURCE,14.0
11089,KAD,16,03:16:00,03:16:00,2,SOURCE,15.0
11089,LNL,17,03:23:00,03:25:00,2,SOURCE,16.0
11089,MVL,18,03:31:00,03:31:00,2,SOURCE,17.0
11089,KMST,19,03:39:00,03:39:00,2,SOURCE,18.0
11089,KNHE,20,03:43:00,03:43:00,2,SOURCE,19.0
11089,VDN,21,03:47:00,03:47:00,2,SOURCE,20.0
11089,TGN,22,03:50:00,03:50:00,2,SOURCE,21.0
11089,GRWD,23,03:53:00,03:53:00,2,SOURCE,22.0
11089,DEHR,24,03:59:00,03:59:00,2,SOURCE,23.0
11089,AKRD,25,04:03:00,04:03:00,2,SOURCE,24.0
11089,CCH,26,04:06:00,04:06:00,2,SOURCE,25.0
11089,PMP,27,04:08:00,04:08:00,2,SOURCE,26.0
11089,KSWD,28,04:10:00,04:10:00,2,SOURCE,27.0
11089,DAPD,29,04:13:00,04:13:00,2,SOURCE,28.0
11089,KK,30,04:15:00,04:15:00,2,SOURCE,29.0
11089,SVJR,31,04:18:00,04:20:00,2,SOURCE,30.0
11089,PUNE,32,04:45:00,04:45:00,2,SOURCE,31.0
11090,PUNE,1,19:50:00,19:50:00,1,DIRECTION_NORMALIZED,31.0
11090,SVJR,2,19:52:00,19:52:00,1,DIRECTION_NORMALIZED,30.0
11090,KK,3,19:55:00,19:55:00,1,DIRECTION_NORMALIZED,29.0
11090,DAPD,4,19:57:00,19:57:00,1,DIRECTION_NORMALIZED,28.0
11090,KSWD,5,20:00:00,20:00:00,1,DIRECTION_NORMALIZED,27.0
11090,PMP,6,20:02:00,20:02:00,1,DIRECTION_NORMALIZED,26.0
11090,CCH,7,20:04:00,20:04:00,1,DIRECTION_NORMALIZED,25.0
11090,AKRD,8,20:06:00,20:06:00,1,DIRECTION_NORMALIZED,24.0
11090,DEHR,9,20:10:00,20:10:00,1,DIRECTION_NORMALIZED,23.0
11090,GRWD,10,20:16:00,20:16:00,1,DIRECTION_NORMALIZED,22.0
11090,TGN,11,20:19:00,20:19:00,1,DIRECTION_NORMALIZED,21.0
11090,VDN,12,20:22:00,20:22:00,1,DIRECTION_NORMALIZED,20.0
11090,KNHE,13,20:26:00,20:26:00,1,DIRECTION_NORMALIZED,19.0
11090,KMST,14,20:30:00,20:30:00,1,DIRECTION_NORMALIZED,18.0
11090,MVL,15,20:37:00,20:37:00,1,DIRECTION_NORMALIZED,17.0
11090,LNL,16,20:43:00,20:45:00,1,DIRECTION_NORMALIZED,16.0
11090,KAD,17,20:51:00,20:51:00,1,DIRECTION_NORMALIZED,15.0
11090,PDI,18,21:23:00,21:23:00,1,DIRECTION_NORMALIZED,14.0
11090,KJT,19,21:28:00,21:30:00,1,DIRECTION_NORMALIZED,13.0
11090,BVS,20,21:37:00,21:37:00,1,DIRECTION_NORMALIZED,12.0
11090,NRL,21,21:45:00,21:45:00,1,DIRECTION_NORMALIZED,11.0
11090,SHLU,22,21:49:00,21:49:00,1,DIRECTION_NORMALIZED,10.0
11090,VGI,23,21:53:00,21:53:00,1,DIRECTION_NORMALIZED,9.0
11090,BUD,24,22:05:00,22:05:00,1,DIRECTION_NORMALIZED,8.0
11090,ABH,25,22:13:00,22:13:00,1,DIRECTION_NORMALIZED,7.0
11090,ULNR,26,22:16:00,22:16:00,1,DIRECTION_NORMALIZED,6.0
11090,VLDI,27,22:18:00,22:18:00,1,DIRECTION_NORMALIZED,5.0
11090,KYN,28,22:20:00,22:25:00,1,DIRECTION_NORMALIZED,4.0
11090,THK,29,22:28:00,22:28:00,1,DIRECTION_NORMALIZED,3.0
11090,DI,30,22:30:00,22:30:00,1,DIRECTION_NORMALIZED,2.0
11090,KOPR,31,22:34:00,22:34:00,1,DIRECTION_NORMALIZED,1.0
11090,CHG,32,10:55:00,10:55:00,2,DIRECTION_NORMALIZED,1.0
11091,KOPR,1,01:11:00,01:11:00,2,SOURCE,1.0
11091,DI,2,01:21:00,01:21:00,2,SOURCE,2.0
11091,THK,3,01:24:00,01:24:00,2,SOURCE,3.0
11091,KYN,4,01:45:00,01:50:00,2,SOURCE,4.0
11091,VLDI,5,01:52:00,01:52:00,2,SOURCE,5.0
11091,ULNR,6,01:54:00,01:54:00,2,SOURCE,6.0
11091,ABH,7,01:56:00,01:56:00,2,SOURCE,7.0
11091,BUD,8,02:02:00,02:02:00,2,SOURCE,8.0
11091,VGI,9,02:11:00,02:11:00,2,SOURCE,9.0
11091,SHLU,10,02:14:00,02:14:00,2,SOURCE,10.0
11091,NRL,11,02:18:00,02:18:00,2,SOURCE,11.0
11091,BVS,12,02:23:00,02:23:00,2,SOURCE,12.0
11091,KJT,13,02:28:00,02:30:00,2,SOURCE,13.0
11091,PDI,14,02:36:00,02:36:00,2,SOURCE,14.0
11091,KAD,15,03:16:00,03:16:00,2,SOURCE,15.0
11091,LNL,16,03:23:00,03:25:00,2,SOURCE,16.0
11091,MVL,17,03:31:00,03:31:00,2,SOURCE,17.0
11091,KMST,18,03:39:00,03:39:00,2,SOURCE,18.0
11091,KNHE,19,03:43:00,03:43:00,2,SOURCE,19.0
11091,VDN,20,03:47:00,03:47:00,2,SOURCE,20.0
11091,TGN,21,03:50:00,03:50:00,2,SOURCE,21.0
11091,GRWD,22,03:53:00,03:53:00,2,SOURCE,22.0
11091,DEHR,23,03:59:00,03:59:00,2,SOURCE,23.0
11091,AKRD,24,04:03:00,04:03:00,2,SOURCE,24.0
11091,CCH,25,04:06:00,04:06:00,2,SOURCE,25.0
11091,PMP,26,04:08:00,04:08:00,2,SOURCE,26.0
11091,KSWD,27,04:10:00,04:10:00,2,SOURCE,27.0
11091,DAPD,28,04:13:00,04:13:00,2,SOURCE,28.0
11091,KK,29,04:15:00,04:15:00,2,SOURCE,29.0
11091,SVJR,30,04:18:00,04:20:00,2,SOURCE,30.0
11091,PUNE,31,04:45:00,04:45:00,2,SOURCE,31.0
11092,PUNE,1,19:50:00,19:50:00,1,DIRECTION_NORMALIZED,31.0
11092,SVJR,2,19:52:00,19:52:00,1,DIRECTION_NORMALIZED,30.0
11092,KK,3,19:55:00,19:55:00,1,DIRECTION_NORMALIZED,29.0
11092,DAPD,4,19:57:00,19:57:00,1,DIRECTION_NORMALIZED,28.0
11092,KSWD,5,20:00:00,20:00:00,1,DIRECTION_NORMALIZED,27.0
11092,PMP,6,20:02:00,20:02:00,1,DIRECTION_NORMALIZED,26.0
11092,CCH,7,20:04:00,20:04:00,1,DIRECTION_NORMALIZED,25.0
11092,AKRD,8,20:06:00,20:06:00,1,DIRECTION_NORMALIZED,24.0
11092,DEHR,9,20:10:00,20:10:00,1,DIRECTION_NORMALIZED,23.0
11092,GRWD,10,20:16:00,20:16:00,1,DIRECTION_NORMALIZED,22.0
11092,TGN,11,20:19:00,20:19:00,1,DIRECTION_NORMALIZED,21.0
11092,VDN,12,20:22:00,20:22:00,1,DIRECTION_NORMALIZED,20.0
11092,KNHE,13,20:26:00,20:26:00,1,DIRECTION_NORMALIZED,19.0
11092,KMST,14,20:30:00,20:30:00,1,DIRECTION_NORMALIZED,18.0
11092,MVL,15,20:37:00,20:37:00,1,DIRECTION_NORMALIZED,17.0
11092,LNL,16,20:43:00,20:45:00,1,DIRECTION_NORMALIZED,16.0
11092,KAD,17,20:51:00,20:51:00,1,DIRECTION_NORMALIZED,15.0
11092,PDI,18,21:23:00,21:23:00,1,DIRECTION_NORMALIZED,14.0
11092,KJT,19,21:28:00,21:30:00,1,DIRECTION_NORMALIZED,13.0
11092,BVS,20,21:37:00,21:37:00,1,DIRECTION_NORMALIZED,12.0
11092,NRL,21,21:45:00,21:45:00,1,DIRECTION_NORMALIZED,11.0
11092,SHLU,22,21:49:00,21:49:00,1,DIRECTION_NORMALIZED,10.0
11092,VGI,23,21:53:00,21:53:00,1,DIRECTION_NORMALIZED,9.0
11092,BUD,24,22:05:00,22:05:00,1,DIRECTION_NORMALIZED,8.0
11092,ABH,25,22:13:00,22:13:00,1,DIRECTION_NORMALIZED,7.0
11092,ULNR,26,22:16:00,22:16:00,1,DIRECTION_NORMALIZED,6.0
11092,VLDI,27,22:18:00,22:18:00,1,DIRECTION_NORMALIZED,5.0
11092,KYN,28,22:20:00,22:25:00,1,DIRECTION_NORMALIZED,4.0
11092,THK,29,22:28:00,22:28:00,1,DIRECTION_NORMALIZED,3.0
11092,DI,30,22:30:00,22:30:00,1,DIRECTION_NORMALIZED,2.0
11092,KOPR,31,22:34:00,22:34:00,1,DIRECTION_NORMALIZED,1.0
11095,KOPR,1,01:11:00,01:11:00,2,SOURCE,1.0
11095,DI,2,01:21:00,01:21:00,2,SOURCE,2.0
11095,THK,3,01:24:00,01:24:00,2,SOURCE,3.0
11095,KYN,4,01:45:00,01:50:00,2,SOURCE,4.0
11095,VLDI,5,01:52:00,01:52:00,2,SOURCE,5.0
11095,ULNR,6,01:53:00,01:53:00,2,SOURCE,6.0
11095,ABH,7,01:55:00,01:55:00,2,SOURCE,7.0
11095,BUD,8,02:02:00,02:02:00,2,SOURCE,8.0
11095,VGI,9,02:11:00,02:11:00,2,SOURCE,9.0
11095,SHLU,10,02:14:00,02:14:00,2,SOURCE,10.0
11095,NRL,11,02:17:00,02:17:00,2,SOURCE,11.0
11095,BVS,12,02:23:00,02:23:00,2,SOURCE,12.0
11095,KJT,13,02:28:00,02:30:00,2,SOURCE,13.0
11095,PDI,14,02:36:00,02:36:00,2,SOURCE,14.0
11095,KAD,15,03:16:00,03:16:00,2,SOURCE,15.0
11095,LNL,16,03:23:00,03:25:00,2,SOURCE,16.0
11095,MVL,17,03:31:00,03:31:00,2,SOURCE,17.0
11095,KMST,18,03:39:00,03:39:00,2,SOURCE,18.0
11095,KNHE,19,03:43:00,03:43:00,2,SOURCE,19.0
11095,VDN,20,03:47:00,03:47:00,2,SOURCE,20.0
11095,TGN,21,03:51:00,03:51:00,2,SOURCE,21.0
11095,GRWD,22,03:54:00,03:54:00,2,SOURCE,22.0
11095,DEHR,23,03:59:00,03:59:00,2,SOURCE,23.0
11095,AKRD,24,04:04:00,04:04:00,2,SOURCE,24.0
11095,CCH,25,04:06:00,04:06:00,2,SOURCE,25.0
11095,PMP,26,04:08:00,04:08:00,2,SOURCE,26.0
11095,KSWD,27,04:10:00,04:10:00,2,SOURCE,27.0
11095,DAPD,28,04:14:00,04:14:00,2,SOURCE,28.0
11095,KK,29,04:16:00,04:16:00,2,SOURCE,29.0
11095,SVJR,30,04:18:00,04:20:00,2,SOURCE,30.0
11095,PUNE,31,04:45:00,04:45:00,2,SOURCE,31.0
11096,PUNE,1,19:50:00,19:50:00,1,DIRECTION_NORMALIZED,31.0
11096,SVJR,2,19:52:00,19:52:00,1,DIRECTION_NORMALIZED,30.0
11096,KK,3,19:55:00,19:55:00,1,DIRECTION_NORMALIZED,29.0
11096,DAPD,4,19:57:00,19:57:00,1,DIRECTION_NORMALIZED,28.0
11096,KSWD,5,20:00:00,20:00:00,1,DIRECTION_NORMALIZED,27.0
11096,PMP,6,20:02:00,20:02:00,1,DIRECTION_NORMALIZED,26.0
11096,CCH,7,20:04:00,20:04:00,1,DIRECTION_NORMALIZED,25.0
11096,AKRD,8,20:06:00,20:06:00,1,DIRECTION_NORMALIZED,24.0
11096,DEHR,9,20:10:00,20:10:00,1,DIRECTION_NORMALIZED,23.0
11096,GRWD,10,20:16:00,20:16:00,1,DIRECTION_NORMALIZED,22.0
11096,TGN,11,20:18:00,20:18:00,1,DIRECTION_NORMALIZED,21.0
11096,VDN,12,20:22:00,20:22:00,1,DIRECTION_NORMALIZED,20.0
11096,KNHE,13,20:26:00,20:26:00,1,DIRECTION_NORMALIZED,19.0
11096,KMST,14,20:30:00,20:30:00,1,DIRECTION_NORMALIZED,18.0
11096,MVL,15,20:37:00,20:37:00,1,DIRECTION_NORMALIZED,17.0
11096,LNL,16,20:43:00,20:45:00,1,DIRECTION_NORMALIZED,16.0
11096,KAD,17,20:51:00,20:51:00,1,DIRECTION_NORMALIZED,15.0
11096,PDI,18,21:23:00,21:23:00,1,DIRECTION_NORMALIZED,14.0
11096,KJT,19,21:28:00,21:30:00,1,DIRECTION_NORMALIZED,13.0
11096,BVS,20,21:37:00,21:37:00,1,DIRECTION_NORMALIZED,12.0
11096,NRL,21,21:44:00,21:44:00,1,DIRECTION_NORMALIZED,11.0
11096,SHLU,22,21:49:00,21:49:00,1,DIRECTION_NORMALIZED,10.0
11096,VGI,23,21:53:00,21:53:00,1,DIRECTION_NORMALIZED,9.0
11096,BUD,24,22:05:00,22:05:00,1,DIRECTION_NORMALIZED,8.0
11096,ABH,25,22:13:00,22:13:00,1,DIRECTION_NORMALIZED,7.0
11096,ULNR,26,22:15:00,22:15:00,1,DIRECTION_NORMALIZED,6.0
11096,VLDI,27,22:17:00,22:17:00,1,DIRECTION_NORMALIZED,5.0
11096,KYN,28,22:20:00,22:25:00,1,DIRECTION_NORMALIZED,4.0
11096,THK,29,22:28:00,22:28:00,1,DIRECTION_NORMALIZED,3.0
11096,DI,30,22:30:00,22:30:00,1,DIRECTION_NORMALIZED,2.0
11096,KOPR,31,22:34:00,22:34:00,1,DIRECTION_NORMALIZED,1.0
12115,CSMT,1,22:42:00,22:42:00,1,SOURCE,1.0
12115,MSD,2,22:43:00,22:43:00,1,SOURCE,2.0
12115,SNRD,3,22:45:00,22:45:00,1,SOURCE,3.0
12115,BY,4,22:47:00,22:47:00,1,SOURCE,4.0
12115,CRD,5,22:49:00,22:49:00,1,SOURCE,5.0
12115,PR,6,22:51:00,22:51:00,1,SOURCE,6.0
12115,DR,7,22:53:00,22:55:00,1,SOURCE,7.0
12115,MTN,8,22:56:00,22:56:00,1,SOURCE,8.0
12115,SIN,9,22:59:00,22:59:00,1,SOURCE,9.0
12115,CLA,10,23:01:00,23:01:00,1,SOURCE,10.0
12115,VVH,11,23:03:00,23:03:00,1,SOURCE,11.0
12115,GC,12,23:05:00,23:05:00,1,SOURCE,12.0
12115,VK,13,23:08:00,23:08:00,1,SOURCE,13.0
12115,BND,14,23:12:00,23:12:00,1,SOURCE,14.0
12115,NHU,15,23:13:00,23:13:00,1,SOURCE,15.0
12115,MLND,16,23:15:00,23:15:00,1,SOURCE,16.0
12115,TNA,17,23:18:00,23:20:00,1,SOURCE,17.0
12115,KLVA,18,23:22:00,23:22:00,1,SOURCE,18.0
12115,MBQ,19,23:26:00,23:26:00,1,SOURCE,19.0
12115,DIVA,20,23:29:00,23:29:00,1,SOURCE,20.0
12115,KOPR,21,23:33:00,23:33:00,1,SOURCE,21.0
12115,DI,22,23:34:00,23:34:00,1,SOURCE,22.0
12115,THK,23,23:35:00,23:35:00,1,SOURCE,23.0
12115,KYN,24,23:38:00,23:40:00,1,SOURCE,24.0
12115,VLDI,25,23:42:00,23:42:00,1,SOURCE,25.0
12115,ULNR,26,23:44:00,23:44:00,1,SOURCE,26.0
12115,ABH,27,23:46:00,23:46:00,1,SOURCE,27.0
12115,BUD,28,23:52:00,23:52:00,1,SOURCE,28.0
12115,VGI,29,00:01:00,00:01:00,2,SOURCE,1.0
12115,SHLU,30,00:04:00,00:04:00,2,SOURCE,2.0
12115,NRL,31,00:08:00,00:08:00,2,SOURCE,3.0
12115,BVS,32,00:13:00,00:13:00,2,SOURCE,4.0
12115,KJT,33,00:18:00,00:20:00,2,SOURCE,5.0
12115,PDI,34,00:25:00,00:25:00,2,SOURCE,6.0
12115,KAD,35,00:58:00,01:00:00,2,SOURCE,7.0
12115,LNL,36,01:08:00,01:10:00,2,SOURCE,8.0
12115,MVL,37,01:17:00,01:17:00,2,SOURCE,9.0
12115,KMST,38,01:26:00,01:26:00,2,SOURCE,10.0
12115,KNHE,39,01:31:00,01:31:00,2,SOURCE,11.0
12115,VDN,40,01:36:00,01:36:00,2,SOURCE,12.0
12115,TGN,41,01:40:00,01:40:00,2,SOURCE,13.0
12115,GRWD,42,01:43:00,01:43:00,2,SOURCE,14.0
12115,DEHR,43,01:50:00,01:50:00,2,SOURCE,15.0
12115,AKRD,44,01:55:00,01:55:00,2,SOURCE,16.0
12115,CCH,45,01:58:00,01:58:00,2,SOURCE,17.0
12115,PMP,46,02:01:00,02:01:00,2,SOURCE,18.0
12115,KSWD,47,02:03:00,02:03:00,2,SOURCE,19.0
12115,DAPD,48,02:07:00,02:07:00,2,SOURCE,20.0
12115,KK,49,02:09:00,02:09:00,2,SOURCE,21.0
12115,SVJR,50,02:13:00,02:13:00,2,SOURCE,22.0
12115,PUNE,51,02:15:00,02:25:00,2,SOURCE,23.0
12116,PUNE,1,03:05:00,03:15:00,2,DIRECTION_NORMALIZED,51.0
12116,SVJR,2,03:17:00,03:17:00,2,DIRECTION_NORMALIZED,50.0
12116,KK,3,03:20:00,03:20:00,2,DIRECTION_NORMALIZED,49.0
12116,DAPD,4,03:22:00,03:22:00,2,DIRECTION_NORMALIZED,48.0
12116,KSWD,5,03:26:00,03:26:00,2,DIRECTION_NORMALIZED,47.0
12116,PMP,6,03:28:00,03:28:00,2,DIRECTION_NORMALIZED,46.0
12116,CCH,7,03:30:00,03:30:00,2,DIRECTION_NORMALIZED,45.0
12116,AKRD,8,03:33:00,03:33:00,2,DIRECTION_NORMALIZED,44.0
12116,DEHR,9,03:37:00,03:37:00,2,DIRECTION_NORMALIZED,43.0
12116,GRWD,10,03:43:00,03:43:00,2,DIRECTION_NORMALIZED,42.0
12116,TGN,11,03:46:00,03:46:00,2,DIRECTION_NORMALIZED,41.0
12116,VDN,12,03:49:00,03:49:00,2,DIRECTION_NORMALIZED,40.0
12116,KNHE,13,03:54:00,03:54:00,2,DIRECTION_NORMALIZED,39.0
12116,KMST,14,03:58:00,03:58:00,2,DIRECTION_NORMALIZED,38.0
12116,MVL,15,04:06:00,04:06:00,2,DIRECTION_NORMALIZED,37.0
12116,LNL,16,04:13:00,04:15:00,2,DIRECTION_NORMALIZED,36.0
12116,KAD,17,04:18:00,04:20:00,2,DIRECTION_NORMALIZED,35.0
12116,PDI,18,04:48:00,04:48:00,2,DIRECTION_NORMALIZED,34.0
12116,KJT,19,04:53:00,04:55:00,2,DIRECTION_NORMALIZED,33.0
12116,BVS,20,05:02:00,05:02:00,2,DIRECTION_NORMALIZED,32.0
12116,NRL,21,05:09:00,05:09:00,2,DIRECTION_NORMALIZED,31.0
12116,SHLU,22,05:14:00,05:14:00,2,DIRECTION_NORMALIZED,30.0
12116,VGI,23,05:18:00,05:18:00,2,DIRECTION_NORMALIZED,29.0
12116,BUD,24,05:29:00,05:29:00,2,DIRECTION_NORMALIZED,28.0
12116,ABH,25,05:37:00,05:37:00,2,DIRECTION_NORMALIZED,27.0
12116,ULNR,26,05:39:00,05:39:00,2,DIRECTION_NORMALIZED,26.0
12116,VLDI,27,05:41:00,05:41:00,2,DIRECTION_NORMALIZED,25.0
12116,KYN,28,05:43:00,05:45:00,2,DIRECTION_NORMALIZED,24.0
12116,THK,29,05:48:00,05:48:00,2,DIRECTION_NORMALIZED,23.0
12116,DI,30,05:49:00,05:49:00,2,DIRECTION_NORMALIZED,22.0
12116,KOPR,31,05:51:00,05:51:00,2,DIRECTION_NORMALIZED,21.0
12116,DIVA,32,05:55:00,05:55:00,2,DIRECTION_NORMALIZED,20.0
12116,MBQ,33,05:57:00,05:57:00,2,DIRECTION_NORMALIZED,19.0
12116,KLVA,34,06:01:00,06:01:00,2,DIRECTION_NORMALIZED,18.0
12116,TNA,35,06:03:00,06:05:00,2,DIRECTION_NORMALIZED,17.0
12116,MLND,36,06:07:00,06:07:00,2,DIRECTION_NORMALIZED,16.0
12116,NHU,37,06:09:00,06:09:00,2,DIRECTION_NORMALIZED,15.0
12116,BND,38,06:11:00,06:11:00,2,DIRECTION_NORMALIZED,14.0
12116,VK,39,06:14:00,06:14:00,2,DIRECTION_NORMALIZED,13.0
12116,GC,40,06:18:00,06:18:00,2,DIRECTION_NORMALIZED,12.0
12116,VVH,41,06:19:00,06:19:00,2,DIRECTION_NORMALIZED,11.0
12116,CLA,42,06:21:00,06:21:00,2,DIRECTION_NORMALIZED,10.0
12116,SIN,43,06:24:00,06:24:00,2,DIRECTION_NORMALIZED,9.0
12116,MTN,44,06:26:00,06:26:00,2,DIRECTION_NORMALIZED,8.0
12116,DR,45,06:28:00,06:30:00,2,DIRECTION_NORMALIZED,7.0
12116,PR,46,06:34:00,06:34:00,2,DIRECTION_NORMALIZED,6.0
12116,CRD,47,06:41:00,06:41:00,2,DIRECTION_NORMALIZED,5.0
12116,BY,48,06:48:00,06:48:00,2,DIRECTION_NORMALIZED,4.0
12116,SNRD,49,06:55:00,06:55:00,2,DIRECTION_NORMALIZED,3.0
12116,MSD,50,06:59:00,06:59:00,2,DIRECTION_NORMALIZED,2.0
12116,CSMT,51,07:00:00,07:00:00,2,DIRECTION_NORMALIZED,1.0
12123,CSMT,1,17:10:00,17:10:00,1,SOURCE,1.0
12123,MSD,2,17:11:00,17:11:00,1,SOURCE,2.0
12123,SNRD,3,17:12:00,17:12:00,1,SOURCE,3.0
12123,BY,4,17:13:00,17:13:00,1,SOURCE,4.0
12123,CRD,5,17:15:00,17:15:00,1,SOURCE,5.0
12123,PR,6,17:16:00,17:16:00,1,SOURCE,6.0
12123,DR,7,17:17:00,17:17:00,1,SOURCE,7.0
12123,MTN,8,17:18:00,17:18:00,1,SOURCE,8.0
12123,SIN,9,17:21:00,17:21:00,1,SOURCE,9.0
12123,CLA,10,17:23:00,17:23:00,1,SOURCE,10.0
12123,VVH,11,17:25:00,17:25:00,1,SOURCE,11.0
12123,GC,12,17:26:00,17:26:00,1,SOURCE,12.0
12123,VK,13,17:29:00,17:29:00,1,SOURCE,13.0
12123,BND,14,17:32:00,17:32:00,1,SOURCE,14.0
12123,NHU,15,17:34:00,17:34:00,1,SOURCE,15.0
12123,MLND,16,17:35:00,17:35:00,1,SOURCE,16.0
12123,TNA,17,17:38:00,17:38:00,1,SOURCE,17.0
12123,KLVA,18,17:40:00,17:40:00,1,SOURCE,18.0
12123,MBQ,19,17:43:00,17:43:00,1,SOURCE,19.0
